runtime, instance number, max population size, population size, max offspring, number of offspring, mean
3.737, 24, 4, 3, 33,32, 1.3592401745694234
3.739, 24, 4, 3, 34,33, 1.3745355491577727
3.772, 24, 4, 3, 35,34, 1.3752547442235459
3.809, 24, 4, 3, 36,35, 1.3363803030702153
3.754, 24, 4, 3, 37,36, 1.364390522320968
3.73, 24, 4, 3, 38,37, 1.3419490484829164
3.742, 24, 4, 3, 39,38, 1.3565640896294935
3.727, 24, 4, 3, 40,39, 1.3058291317270412
3.745, 24, 4, 3, 41,40, 1.3831239168100733
3.717, 24, 4, 3, 42,41, 1.3902541885702933
3.721, 24, 4, 3, 43,42, 1.3545615879286659
3.745, 24, 4, 3, 44,43, 1.3568875376054952
3.695, 24, 4, 3, 45,44, 1.3491301129108642
3.722, 24, 4, 3, 46,45, 1.337877775384714
3.69, 24, 4, 3, 47,46, 1.3853066160096281
3.685, 24, 4, 3, 48,47, 1.3565836274721899
3.666, 24, 4, 3, 49,48, 1.348416588059663
3.664, 24, 4, 3, 50,49, 1.344712091749064
5.779, 24, 5, 4, 1,0, 1.425338294210995
5.429, 24, 5, 4, 2,1, 1.3680239788590185
5.148, 24, 5, 4, 3,2, 1.344580491510839
4.837, 24, 5, 4, 4,3, 1.3581140371739469
4.742, 24, 5, 4, 5,4, 1.3617719150937426
4.671, 24, 5, 4, 6,5, 1.320133255184754
4.562, 24, 5, 4, 7,6, 1.323429387943293
4.377, 24, 5, 4, 8,7, 1.360728100183492
4.279, 24, 5, 4, 9,8, 1.3588745723994797
4.279, 24, 5, 4, 10,9, 1.3333377621151699
4.213, 24, 5, 4, 11,10, 1.3631713266424073
4.094, 24, 5, 4, 12,11, 1.3500883285320742
4.031, 24, 5, 4, 13,12, 1.329386064458874
4.08, 24, 5, 4, 14,13, 1.3177645503884596
4.034, 24, 5, 4, 15,14, 1.3434850459064773
4.012, 24, 5, 4, 16,15, 1.3137143466685757
3.978, 24, 5, 4, 17,16, 1.34844391333288
3.942, 24, 5, 4, 18,17, 1.3373206107818094
3.936, 24, 5, 4, 19,18, 1.3705144500368172
3.928, 24, 5, 4, 20,19, 1.3469562211606896
3.93, 24, 5, 4, 21,20, 1.349451332610197
3.893, 24, 5, 4, 22,21, 1.336472122953809
3.848, 24, 5, 4, 23,22, 1.3400043373508785
3.873, 24, 5, 4, 24,23, 1.2985112060495712
3.912, 24, 5, 4, 25,24, 1.3093845272948035
3.897, 24, 5, 4, 26,25, 1.3701301972171773
3.8, 24, 5, 4, 27,26, 1.327599842651472
3.779, 24, 5, 4, 28,27, 1.3482506173915336
3.796, 24, 5, 4, 29,28, 1.3563596219216474
3.793, 24, 5, 4, 30,29, 1.367855866560046
3.731, 24, 5, 4, 31,30, 1.3602421146607877
3.658, 24, 5, 4, 32,31, 1.3128400026284655
3.654, 24, 5, 4, 33,32, 1.3296893418788873
3.685, 24, 5, 4, 34,33, 1.346809664805121
8.256, 24, 5, 4, 35,34, 1.3572532376486417
3.773, 24, 5, 4, 36,35, 1.3518969679065216
3.768, 24, 5, 4, 37,36, 1.3889424494142244
3.717, 24, 5, 4, 38,37, 1.3436235872872393
3.755, 24, 5, 4, 39,38, 1.3272654571178482
3.754, 24, 5, 4, 40,39, 1.3308026068763663
3.703, 24, 5, 4, 41,40, 1.3338915426753801
3.7, 24, 5, 4, 42,41, 1.3596208432477412
3.693, 24, 5, 4, 43,42, 1.2967080158778523
3.719, 24, 5, 4, 44,43, 1.3644404011629794
3.694, 24, 5, 4, 45,44, 1.3739061367934786
3.673, 24, 5, 4, 46,45, 1.3045223966818458
3.685, 24, 5, 4, 47,46, 1.3211713351335148
3.64, 24, 5, 4, 48,47, 1.3591313406429868
3.646, 24, 5, 4, 49,48, 1.3436400968187687
3.657, 24, 5, 4, 50,49, 1.3257912579137074
5.79, 24, 6, 5, 1,0, 1.3659307980440343
5.382, 24, 6, 5, 2,1, 1.374775147589002
5.031, 24, 6, 5, 3,2, 1.3563615510133944
5.01, 24, 6, 5, 4,3, 1.3897905480884758
4.86, 24, 6, 5, 5,4, 1.3561312998078026
4.987, 24, 6, 5, 6,5, 1.4092962813985965
4.564, 24, 6, 5, 7,6, 1.3500311514475978
4.488, 24, 6, 5, 8,7, 1.326374108509275
4.319, 24, 6, 5, 9,8, 1.3550629405355508
4.245, 24, 6, 5, 10,9, 1.3675128669818215
4.249, 24, 6, 5, 11,10, 1.3210136442690188
4.158, 24, 6, 5, 12,11, 1.3465579355487414
4.088, 24, 6, 5, 13,12, 1.3752855066547647
3.998, 24, 6, 5, 14,13, 1.30978243871836
3.994, 24, 6, 5, 15,14, 1.301916620002203
4.062, 24, 6, 5, 16,15, 1.3224245239340424
3.932, 24, 6, 5, 17,16, 1.3553554943529538
3.997, 24, 6, 5, 18,17, 1.3557914301903085
3.98, 24, 6, 5, 19,18, 1.3633007365147696
3.95, 24, 6, 5, 20,19, 1.363855564947276
3.805, 24, 6, 5, 21,20, 1.3316024815302154
3.769, 24, 6, 5, 22,21, 1.3317618757151508
3.883, 24, 6, 5, 23,22, 1.324619982940785
3.944, 24, 6, 5, 24,23, 1.3054843356103378
3.886, 24, 6, 5, 25,24, 1.3377698824642574
3.884, 24, 6, 5, 26,25, 1.3724972145797376
3.832, 24, 6, 5, 27,26, 1.3781748927077733
3.858, 24, 6, 5, 28,27, 1.3419901954023836
3.835, 24, 6, 5, 29,28, 1.3154237172948657
3.791, 24, 6, 5, 30,29, 1.321724541282893
3.817, 24, 6, 5, 31,30, 1.3514168672459383
3.832, 24, 6, 5, 32,31, 1.3157220351914074
3.77, 24, 6, 5, 33,32, 1.3309464884029965
3.758, 24, 6, 5, 34,33, 1.3207753584615538
3.795, 24, 6, 5, 35,34, 1.3269766435842938
3.76, 24, 6, 5, 36,35, 1.3759661763087918
3.674, 24, 6, 5, 37,36, 1.3466470368602466
3.609, 24, 6, 5, 38,37, 1.3592255311401724
3.628, 24, 6, 5, 39,38, 1.3875297855755113
3.605, 24, 6, 5, 40,39, 1.3486947683089865
3.604, 24, 6, 5, 41,40, 1.3403338726843144
3.638, 24, 6, 5, 42,41, 1.368314774174334
3.584, 24, 6, 5, 43,42, 1.3321354722810994
3.665, 24, 6, 5, 44,43, 1.3368466016794476
3.726, 24, 6, 5, 45,44, 1.3236992545915895
3.662, 24, 6, 5, 46,45, 1.3421818460796588
3.573, 24, 6, 5, 47,46, 1.339102018555482
3.6, 24, 6, 5, 48,47, 1.373724306174339
3.695, 24, 6, 5, 49,48, 1.3418406564446934
3.728, 24, 6, 5, 50,49, 1.3686976388776784
5.788, 24, 7, 6, 1,0, 1.3917831059635093
5.511, 24, 7, 6, 2,1, 1.3826671962804318
5.218, 24, 7, 6, 3,2, 1.3386881518884077
4.956, 24, 7, 6, 4,3, 1.348239077170342
4.758, 24, 7, 6, 5,4, 1.384537769095474
4.645, 24, 7, 6, 6,5, 1.3588265921626408
4.554, 24, 7, 6, 7,6, 1.3617488028275804
4.392, 24, 7, 6, 8,7, 1.348954250249878
4.343, 24, 7, 6, 9,8, 1.3226469191009769
4.321, 24, 7, 6, 10,9, 1.3615912224898739
4.227, 24, 7, 6, 11,10, 1.3652405911682546
4.175, 24, 7, 6, 12,11, 1.3768218790356415
4.139, 24, 7, 6, 13,12, 1.3638151122968625
4.061, 24, 7, 6, 14,13, 1.3310092712096309
4.099, 24, 7, 6, 15,14, 1.3354774764219546
4.085, 24, 7, 6, 16,15, 1.3277606789530374
4.063, 24, 7, 6, 17,16, 1.3363594989734973
4.036, 24, 7, 6, 18,17, 1.3482233342339542
3.985, 24, 7, 6, 19,18, 1.333281850539929
3.982, 24, 7, 6, 20,19, 1.3062342676158627
3.96, 24, 7, 6, 21,20, 1.3265876715750744
3.923, 24, 7, 6, 22,21, 1.3772516172433298
3.909, 24, 7, 6, 23,22, 1.3258125033474826
3.91, 24, 7, 6, 24,23, 1.339841353936687
3.885, 24, 7, 6, 25,24, 1.3396946349535863
3.858, 24, 7, 6, 26,25, 1.3126302717206564
3.876, 24, 7, 6, 27,26, 1.331767517015323
3.892, 24, 7, 6, 28,27, 1.3541655748069432
3.892, 24, 7, 6, 29,28, 1.3273291461144916
3.851, 24, 7, 6, 30,29, 1.3468897748351916
3.941, 24, 7, 6, 31,30, 1.3421864929044773
3.856, 24, 7, 6, 32,31, 1.3705948667925978
3.814, 24, 7, 6, 33,32, 1.331501828742511
3.818, 24, 7, 6, 34,33, 1.3273713097661628
3.812, 24, 7, 6, 35,34, 1.3530270998449985
3.773, 24, 7, 6, 36,35, 1.3298208417209196
3.792, 24, 7, 6, 37,36, 1.3530721939003514
3.794, 24, 7, 6, 38,37, 1.3169568071281499
3.786, 24, 7, 6, 39,38, 1.3523610879148198
3.772, 24, 7, 6, 40,39, 1.3349399112584164
3.788, 24, 7, 6, 41,40, 1.3717524797812797
3.813, 24, 7, 6, 42,41, 1.3488545294687153
3.807, 24, 7, 6, 43,42, 1.323659371415412
3.751, 24, 7, 6, 44,43, 1.3394785129134588
3.748, 24, 7, 6, 45,44, 1.3489413210419592
3.775, 24, 7, 6, 46,45, 1.3638234544806138
3.744, 24, 7, 6, 47,46, 1.3598099846813017
3.725, 24, 7, 6, 48,47, 1.3943835120602317
3.747, 24, 7, 6, 49,48, 1.3340407497762816
3.756, 24, 7, 6, 50,49, 1.3527538186402326
5.899, 24, 8, 7, 1,0, 1.4422405845077195
5.443, 24, 8, 7, 2,1, 1.375195331880387
5.267, 24, 8, 7, 3,2, 1.3324794795178643
5.125, 24, 8, 7, 4,3, 1.3544068577582897
4.927, 24, 8, 7, 5,4, 1.3284419732967607
4.755, 24, 8, 7, 6,5, 1.3379891821388108
4.665, 24, 8, 7, 7,6, 1.3228970005141822
4.559, 24, 8, 7, 8,7, 1.3715086730626667
4.446, 24, 8, 7, 9,8, 1.3697109103134346
4.408, 24, 8, 7, 10,9, 1.3322020999030821
4.338, 24, 8, 7, 11,10, 1.37307015587519
4.278, 24, 8, 7, 12,11, 1.3312508779273062
4.259, 24, 8, 7, 13,12, 1.3145335045961697
4.207, 24, 8, 7, 14,13, 1.3362029135820093
4.19, 24, 8, 7, 15,14, 1.3286631939126572
4.149, 24, 8, 7, 16,15, 1.3417176910327093
4.093, 24, 8, 7, 17,16, 1.3563480162489299
4.078, 24, 8, 7, 18,17, 1.3455096271568558
4.033, 24, 8, 7, 19,18, 1.3717956984307533
4.054, 24, 8, 7, 20,19, 1.3469654763304544
4.008, 24, 8, 7, 21,20, 1.375278159593703
3.994, 24, 8, 7, 22,21, 1.3664723079945214
4.001, 24, 8, 7, 23,22, 1.3670383314850807
3.973, 24, 8, 7, 24,23, 1.3610284304251734
3.969, 24, 8, 7, 25,24, 1.378041097949637
3.959, 24, 8, 7, 26,25, 1.3671554947613889
3.975, 24, 8, 7, 27,26, 1.3860624312356769
3.932, 24, 8, 7, 28,27, 1.3894955481820268
3.91, 24, 8, 7, 29,28, 1.3797667515952978
3.904, 24, 8, 7, 30,29, 1.3621454919438836
3.906, 24, 8, 7, 31,30, 1.3640957621859229
3.894, 24, 8, 7, 32,31, 1.3448328638387066
3.883, 24, 8, 7, 33,32, 1.3568317349396997
3.856, 24, 8, 7, 34,33, 1.3296632031032507
3.867, 24, 8, 7, 35,34, 1.3548502573757424
3.887, 24, 8, 7, 36,35, 1.3498107455815085
3.885, 24, 8, 7, 37,36, 1.3636143749767309
3.855, 24, 8, 7, 38,37, 1.3691072875931645
3.832, 24, 8, 7, 39,38, 1.3716996343785552
3.85, 24, 8, 7, 40,39, 1.3679884255465669
3.855, 24, 8, 7, 41,40, 1.3754991119887683
3.795, 24, 8, 7, 42,41, 1.369583606562459
3.851, 24, 8, 7, 43,42, 1.36028070878453
3.792, 24, 8, 7, 44,43, 1.3540706457888447
3.773, 24, 8, 7, 45,44, 1.3601969576035091
3.755, 24, 8, 7, 46,45, 1.3334161379886658
3.787, 24, 8, 7, 47,46, 1.3578873319363076
3.753, 24, 8, 7, 48,47, 1.3749060650892158
3.761, 24, 8, 7, 49,48, 1.4034276192184085
3.766, 24, 8, 7, 50,49, 1.3364531410019915
5.766, 24, 9, 8, 1,0, 1.3953936862281482
5.451, 24, 9, 8, 2,1, 1.3836206862345153
5.17, 24, 9, 8, 3,2, 1.4070242696212305
5.028, 24, 9, 8, 4,3, 1.3827855073373878
4.823, 24, 9, 8, 5,4, 1.394580803462033
4.727, 24, 9, 8, 6,5, 1.3427416353877721
4.606, 24, 9, 8, 7,6, 1.3350338359574994
4.493, 24, 9, 8, 8,7, 1.338262912496363
4.434, 24, 9, 8, 9,8, 1.3616113581803728
4.328, 24, 9, 8, 10,9, 1.3640031792403828
4.306, 24, 9, 8, 11,10, 1.3396345475754778
4.231, 24, 9, 8, 12,11, 1.3839365669747357
4.212, 24, 9, 8, 13,12, 1.4010604996693823
4.17, 24, 9, 8, 14,13, 1.364118528421723
4.13, 24, 9, 8, 15,14, 1.3380452117847554
4.128, 24, 9, 8, 16,15, 1.3535439913923375
4.09, 24, 9, 8, 17,16, 1.3446758721922625
4.054, 24, 9, 8, 18,17, 1.322269627402601
4.025, 24, 9, 8, 19,18, 1.3619763453208598
4.022, 24, 9, 8, 20,19, 1.3679565184755749
3.991, 24, 9, 8, 21,20, 1.369042429101419
3.967, 24, 9, 8, 22,21, 1.3236629607114772
3.971, 24, 9, 8, 23,22, 1.3473648818869326
3.933, 24, 9, 8, 24,23, 1.3862649017934312
3.926, 24, 9, 8, 25,24, 1.3447575673929733
3.941, 24, 9, 8, 26,25, 1.376858075717909
3.911, 24, 9, 8, 27,26, 1.3382284219241902
3.908, 24, 9, 8, 28,27, 1.4069151083371523
3.907, 24, 9, 8, 29,28, 1.3667522260891054
3.878, 24, 9, 8, 30,29, 1.3408831348607118
3.893, 24, 9, 8, 31,30, 1.3622064487864909
3.871, 24, 9, 8, 32,31, 1.3728357961757494
3.862, 24, 9, 8, 33,32, 1.3854228179724761
3.865, 24, 9, 8, 34,33, 1.3559897231682556
3.831, 24, 9, 8, 35,34, 1.3250274066686465
3.844, 24, 9, 8, 36,35, 1.3823595288703756
3.935, 24, 9, 8, 37,36, 1.3787493521856398
3.888, 24, 9, 8, 38,37, 1.3449335965982756
3.908, 24, 9, 8, 39,38, 1.4088876505567505
3.94, 24, 9, 8, 40,39, 1.3661703127211626
3.905, 24, 9, 8, 41,40, 1.3506654967928056
3.858, 24, 9, 8, 42,41, 1.4101460389421177
3.869, 24, 9, 8, 43,42, 1.347816333633848
3.896, 24, 9, 8, 44,43, 1.3652473571729715
3.877, 24, 9, 8, 45,44, 1.3530920432629392
3.879, 24, 9, 8, 46,45, 1.4006377585003236
3.859, 24, 9, 8, 47,46, 1.36726556459821
3.761, 24, 9, 8, 48,47, 1.370068221258497
3.742, 24, 9, 8, 49,48, 1.3588774599993172
3.753, 24, 9, 8, 50,49, 1.3788383863495939
5.727, 24, 10, 9, 1,0, 1.4596938643439636
5.586, 24, 10, 9, 2,1, 1.3898812602915567
5.36, 24, 10, 9, 3,2, 1.3869175877369515
5.201, 24, 10, 9, 4,3, 1.372290658904237
4.934, 24, 10, 9, 5,4, 1.4168483670295013
4.837, 24, 10, 9, 6,5, 1.3552786546210644
4.742, 24, 10, 9, 7,6, 1.3735959730006808
4.651, 24, 10, 9, 8,7, 1.3439749883229548
4.525, 24, 10, 9, 9,8, 1.3770085755849109
4.466, 24, 10, 9, 10,9, 1.3640149671178212
4.403, 24, 10, 9, 11,10, 1.3377425261731415
4.385, 24, 10, 9, 12,11, 1.3491960721904768
4.274, 24, 10, 9, 13,12, 1.372509779911279
4.29, 24, 10, 9, 14,13, 1.385782797787058
4.219, 24, 10, 9, 15,14, 1.3411868152958122
4.208, 24, 10, 9, 16,15, 1.3317370948101925
4.177, 24, 10, 9, 17,16, 1.3628993102970537
4.178, 24, 10, 9, 18,17, 1.3628433614153603
4.112, 24, 10, 9, 19,18, 1.3486283315830454
4.089, 24, 10, 9, 20,19, 1.3772361936939281
4.08, 24, 10, 9, 21,20, 1.3822648849997319
4.051, 24, 10, 9, 22,21, 1.3960010036797257
4.042, 24, 10, 9, 23,22, 1.3225368031874456
4.03, 24, 10, 9, 24,23, 1.3552325302527715
4.005, 24, 10, 9, 25,24, 1.383849426038227
4.003, 24, 10, 9, 26,25, 1.362709570687251
4.022, 24, 10, 9, 27,26, 1.35115090785043
3.981, 24, 10, 9, 28,27, 1.3682549183674786
4.015, 24, 10, 9, 29,28, 1.3556915245442833
3.954, 24, 10, 9, 30,29, 1.3294379440273367
3.974, 24, 10, 9, 31,30, 1.390425114525282
3.986, 24, 10, 9, 32,31, 1.3784315572834418
3.955, 24, 10, 9, 33,32, 1.3940732890139653
3.877, 24, 10, 9, 34,33, 1.3590984002546291
3.951, 24, 10, 9, 35,34, 1.3435004381158921
3.933, 24, 10, 9, 36,35, 1.383325796662899
3.929, 24, 10, 9, 37,36, 1.3480495248226525
3.912, 24, 10, 9, 38,37, 1.3882852094462597
3.939, 24, 10, 9, 39,38, 1.3781003428493048
3.845, 24, 10, 9, 40,39, 1.3730434410400785
3.835, 24, 10, 9, 41,40, 1.3591267994438807
3.852, 24, 10, 9, 42,41, 1.3712637912352188
3.867, 24, 10, 9, 43,42, 1.3686018545344478
3.842, 24, 10, 9, 44,43, 1.3953514392514124
3.837, 24, 10, 9, 45,44, 1.3642167474897713
3.863, 24, 10, 9, 46,45, 1.3553083611308963
3.84, 24, 10, 9, 47,46, 1.3709737901807864
3.855, 24, 10, 9, 48,47, 1.3950187143619366
3.819, 24, 10, 9, 49,48, 1.3450254133999318
3.83, 24, 10, 9, 50,49, 1.40263553622678
5.829, 24, 11, 10, 1,0, 1.5180367229219605
5.553, 24, 11, 10, 2,1, 1.4163411719286472
5.325, 24, 11, 10, 3,2, 1.4210056047980735
5.13, 24, 11, 10, 4,3, 1.3883953498100827
4.946, 24, 11, 10, 5,4, 1.3531074958401863
4.787, 24, 11, 10, 6,5, 1.3428215637075334
4.662, 24, 11, 10, 7,6, 1.359970709729558
4.591, 24, 11, 10, 8,7, 1.3898621150017916
4.561, 24, 11, 10, 9,8, 1.3669305692328115
4.439, 24, 11, 10, 10,9, 1.3529119381290742
4.356, 24, 11, 10, 11,10, 1.3779404075773047
4.193, 24, 11, 10, 12,11, 1.3237381855921888
4.176, 24, 11, 10, 13,12, 1.3649097023432837
4.136, 24, 11, 10, 14,13, 1.3648285182325393
4.087, 24, 11, 10, 15,14, 1.3447446023557217
4.093, 24, 11, 10, 16,15, 1.3638398306679946
4.054, 24, 11, 10, 17,16, 1.3835534547983142
4.019, 24, 11, 10, 18,17, 1.3900088244484636
3.995, 24, 11, 10, 19,18, 1.3615164107020796
3.947, 24, 11, 10, 20,19, 1.3581827044459334
3.972, 24, 11, 10, 21,20, 1.3359599660362573
3.913, 24, 11, 10, 22,21, 1.3486198279803412
3.905, 24, 11, 10, 23,22, 1.3529284487423134
3.906, 24, 11, 10, 24,23, 1.3486526976548912
3.962, 24, 11, 10, 25,24, 1.3873503835192973
4.054, 24, 11, 10, 26,25, 1.389322587049787
3.991, 24, 11, 10, 27,26, 1.3844743913772077
3.979, 24, 11, 10, 28,27, 1.327672142654375
3.961, 24, 11, 10, 29,28, 1.3612156296911135
3.939, 24, 11, 10, 30,29, 1.3642147636853437
3.948, 24, 11, 10, 31,30, 1.3996878297487556
3.96, 24, 11, 10, 32,31, 1.3585011864378864
3.918, 24, 11, 10, 33,32, 1.3585749109563854
3.953, 24, 11, 10, 34,33, 1.3639662548689118
3.928, 24, 11, 10, 35,34, 1.3949560755742347
3.937, 24, 11, 10, 36,35, 1.3933590262710378
3.934, 24, 11, 10, 37,36, 1.3671520276908857
3.948, 24, 11, 10, 38,37, 1.3849450268037347
3.902, 24, 11, 10, 39,38, 1.3985431927736343
3.887, 24, 11, 10, 40,39, 1.4170752222590859
3.882, 24, 11, 10, 41,40, 1.3925794438222507
3.815, 24, 11, 10, 42,41, 1.3709713633142104
3.891, 24, 11, 10, 43,42, 1.3811293352979752
3.917, 24, 11, 10, 44,43, 1.358484003705652
3.928, 24, 11, 10, 45,44, 1.3509407617342486
3.87, 24, 11, 10, 46,45, 1.3895687905160004
3.939, 24, 11, 10, 47,46, 1.3650265231023073
3.904, 24, 11, 10, 48,47, 1.3765085343603303
3.87, 24, 11, 10, 49,48, 1.3591544012543764
3.848, 24, 11, 10, 50,49, 1.3744991167735632
5.85, 24, 12, 11, 1,0, 1.4696356279262588
5.561, 24, 12, 11, 2,1, 1.4037547016957448
5.304, 24, 12, 11, 3,2, 1.386142258255803
5.134, 24, 12, 11, 4,3, 1.3919712980099788
4.929, 24, 12, 11, 5,4, 1.3882120182636069
4.819, 24, 12, 11, 6,5, 1.3877523776087548
4.705, 24, 12, 11, 7,6, 1.3743120896645276
4.597, 24, 12, 11, 8,7, 1.3757090851293046
4.5, 24, 12, 11, 9,8, 1.3417713878702462
4.44, 24, 12, 11, 10,9, 1.3611682348343277
4.438, 24, 12, 11, 11,10, 1.3747139272741093
4.419, 24, 12, 11, 12,11, 1.4142825942175032
4.316, 24, 12, 11, 13,12, 1.3835235236366468
4.282, 24, 12, 11, 14,13, 1.3819762171590628
4.258, 24, 12, 11, 15,14, 1.371515461960151
4.221, 24, 12, 11, 16,15, 1.3580236686279727
4.172, 24, 12, 11, 17,16, 1.351758247378592
4.21, 24, 12, 11, 18,17, 1.356628841195956
4.114, 24, 12, 11, 19,18, 1.3650014186597825
4.109, 24, 12, 11, 20,19, 1.384728185262795
4.093, 24, 12, 11, 21,20, 1.3739267107651545
4.059, 24, 12, 11, 22,21, 1.3526933589324635
4.053, 24, 12, 11, 23,22, 1.3725253770260493
4.089, 24, 12, 11, 24,23, 1.3749803092866446
4.055, 24, 12, 11, 25,24, 1.374491751459604
4.059, 24, 12, 11, 26,25, 1.3797477382718615
4.011, 24, 12, 11, 27,26, 1.3367646650452405
4.045, 24, 12, 11, 28,27, 1.3812066884630756
4.044, 24, 12, 11, 29,28, 1.3445407115089691
4.024, 24, 12, 11, 30,29, 1.3727980749291944
4.022, 24, 12, 11, 31,30, 1.3739534725841709
3.997, 24, 12, 11, 32,31, 1.4006796516931517
4.077, 24, 12, 11, 33,32, 1.3586120230477061
4.0, 24, 12, 11, 34,33, 1.3622278428108094
3.957, 24, 12, 11, 35,34, 1.407504772457838
3.947, 24, 12, 11, 36,35, 1.3618549728137932
3.943, 24, 12, 11, 37,36, 1.3686184699993316
3.92, 24, 12, 11, 38,37, 1.3745755722634754
3.868, 24, 12, 11, 39,38, 1.4044669496956428
3.935, 24, 12, 11, 40,39, 1.4089568458406554
3.901, 24, 12, 11, 41,40, 1.3559852926408567
3.978, 24, 12, 11, 42,41, 1.4267838117307448
3.948, 24, 12, 11, 43,42, 1.409813255499348
3.932, 24, 12, 11, 44,43, 1.3952376805790963
3.833, 24, 12, 11, 45,44, 1.3745969964139462
3.867, 24, 12, 11, 46,45, 1.368911559380029
3.891, 24, 12, 11, 47,46, 1.4218327223376535
3.815, 24, 12, 11, 48,47, 1.4131938070898118
3.822, 24, 12, 11, 49,48, 1.3690824993729045
3.879, 24, 12, 11, 50,49, 1.4042887810762392
5.808, 24, 13, 12, 1,0, 1.4771223422211117
5.494, 24, 13, 12, 2,1, 1.439163161541647
5.351, 24, 13, 12, 3,2, 1.408681467770912
5.069, 24, 13, 12, 4,3, 1.3762254246124954
5.001, 24, 13, 12, 5,4, 1.3764862948650867
4.833, 24, 13, 12, 6,5, 1.4136312076355229
4.7, 24, 13, 12, 7,6, 1.3552102145825962
4.678, 24, 13, 12, 8,7, 1.3978873006360255
4.55, 24, 13, 12, 9,8, 1.350759134884234
4.446, 24, 13, 12, 10,9, 1.3978593875898662
4.371, 24, 13, 12, 11,10, 1.3430617874434803
4.316, 24, 13, 12, 12,11, 1.3588280929996086
4.326, 24, 13, 12, 13,12, 1.3946343939241497
4.286, 24, 13, 12, 14,13, 1.3844503203680631
4.311, 24, 13, 12, 15,14, 1.3578839548523662
4.221, 24, 13, 12, 16,15, 1.3890279415200815
4.161, 24, 13, 12, 17,16, 1.4009633117608913
4.176, 24, 13, 12, 18,17, 1.3642068862236678
4.111, 24, 13, 12, 19,18, 1.3489148555609645
4.135, 24, 13, 12, 20,19, 1.3765454241781199
4.113, 24, 13, 12, 21,20, 1.3971078606694234
4.092, 24, 13, 12, 22,21, 1.387661061780982
4.042, 24, 13, 12, 23,22, 1.408884320360246
4.019, 24, 13, 12, 24,23, 1.3418509855631142
4.173, 24, 13, 12, 25,24, 1.4076128445695637
4.134, 24, 13, 12, 26,25, 1.4008025012488297
4.146, 24, 13, 12, 27,26, 1.3479723581604761
4.082, 24, 13, 12, 28,27, 1.3465535119799954
4.05, 24, 13, 12, 29,28, 1.3917289534325001
4.055, 24, 13, 12, 30,29, 1.391914514578439
4.075, 24, 13, 12, 31,30, 1.390159520627649
4.069, 24, 13, 12, 32,31, 1.3832617263426683
4.073, 24, 13, 12, 33,32, 1.391411992288996
4.061, 24, 13, 12, 34,33, 1.3551597348536144
4.048, 24, 13, 12, 35,34, 1.3617118618467967
3.922, 24, 13, 12, 36,35, 1.4064399566872952
3.881, 24, 13, 12, 37,36, 1.3560081851626327
3.853, 24, 13, 12, 38,37, 1.412059723086769
3.923, 24, 13, 12, 39,38, 1.4069194949086161
3.781, 24, 13, 12, 40,39, 1.383485526970799
3.8, 24, 13, 12, 41,40, 1.3903429724992473
3.763, 24, 13, 12, 42,41, 1.3499073152052397
3.778, 24, 13, 12, 43,42, 1.3913017003110424
3.754, 24, 13, 12, 44,43, 1.4133199304723605
3.755, 24, 13, 12, 45,44, 1.403882547956004
3.757, 24, 13, 12, 46,45, 1.4061304452076588
3.751, 24, 13, 12, 47,46, 1.4027572637629395
3.727, 24, 13, 12, 48,47, 1.428152829720085
3.75, 24, 13, 12, 49,48, 1.3624897257918074
3.729, 24, 13, 12, 50,49, 1.4069091822625979
5.57, 24, 14, 13, 1,0, 1.5079783394431934
5.304, 24, 14, 13, 2,1, 1.4374464770480881
5.113, 24, 14, 13, 3,2, 1.4380120371288274
4.939, 24, 14, 13, 4,3, 1.4227351366140395
4.748, 24, 14, 13, 5,4, 1.3988323631745399
4.724, 24, 14, 13, 6,5, 1.370655720091588
4.531, 24, 14, 13, 7,6, 1.3767285898826176
4.457, 24, 14, 13, 8,7, 1.3376811421538817
4.351, 24, 14, 13, 9,8, 1.3441154018991244
4.324, 24, 14, 13, 10,9, 1.3625150563251482
4.235, 24, 14, 13, 11,10, 1.3868562651957417
4.191, 24, 14, 13, 12,11, 1.3929351675248964
4.169, 24, 14, 13, 13,12, 1.384324768649215
4.132, 24, 14, 13, 14,13, 1.3839234564283243
4.105, 24, 14, 13, 15,14, 1.3663416428232449
4.041, 24, 14, 13, 16,15, 1.3765822974141648
4.039, 24, 14, 13, 17,16, 1.3346466701380257
4.048, 24, 14, 13, 18,17, 1.390687395509023
3.995, 24, 14, 13, 19,18, 1.377814304208494
4.002, 24, 14, 13, 20,19, 1.338042153397009
4.148, 24, 14, 13, 21,20, 1.3809207140754898
3.964, 24, 14, 13, 22,21, 1.3642309044974936
3.964, 24, 14, 13, 23,22, 1.3433940705107261
3.924, 24, 14, 13, 24,23, 1.4140764364961935
3.906, 24, 14, 13, 25,24, 1.3691950452400878
3.901, 24, 14, 13, 26,25, 1.3776403242725412
3.865, 24, 14, 13, 27,26, 1.3525081810245578
3.875, 24, 14, 13, 28,27, 1.4205846634427948
3.852, 24, 14, 13, 29,28, 1.3824109196000784
3.829, 24, 14, 13, 30,29, 1.3686782293639466
3.847, 24, 14, 13, 31,30, 1.3699354934021444
3.818, 24, 14, 13, 32,31, 1.3690073634738278
3.838, 24, 14, 13, 33,32, 1.3756686024384999
3.836, 24, 14, 13, 34,33, 1.40764058456802
